Item Name,Design Name,Code,New Arrivals,Best Sellers,Promo Items,Rate,Status,Usage unit,Unit,Size,Sub Collection,Collection,Thickness
AK 14131CS98 - AICA HPL 4'x8' | MEDIUM MASTER OAK,MEDIUM MASTER OAK,AK 14131CS98,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14132CS16 - AICA HPL 4'x8' | DEEP MASTER OAK,DEEP MASTER OAK,AK 14132CS16,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14133CS16 - AICA HPL 4'x8' | DARK MASTER OAK,DARK MASTER OAK,AK 14133CS16,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14134CS16 - AICA HPL 4'x8' | DEEP RED MASTER OAK,DEEP RED MASTER OAK,AK 14134CS16,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14135CS98 - AICA HPL 4'x8' | NATURAL KAORU HIROKI,NATURAL KAORU HIROKI,AK 14135CS98,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14138CS98 - AICA HPL 4'x8' | MEDIUM MANHATTAN WALNUT,MEDIUM MANHATTAN WALNUT,AK 14138CS98,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14138CY25 - AICA HPL 4'x8' | MEDIUM MANHATTAN WALNUT,MEDIUM MANHATTAN WALNUT,AK 14138CY25,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14139CS99 - AICA HPL 4'x8' | LIGHT RAN CASTOR AS,LIGHT RAN CASTOR AS,AK 14139CS99,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14140CS62 - AICA HPL 4'x8' | MEDIUM MANASLU OAK,MEDIUM MANASLU OAK,AK 14140CS62,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14141CS62 - AICA HPL 4'x8' | MEDIUM LAURA ELM,MEDIUM LAURA ELM,AK 14141CS62,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14142CS99 - AICA HPL 4'x8' | DEEP LASSEN PEAK CEDAR,DEEP LASSEN PEAK CEDAR,AK 14142CS99,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14143CS62 - AICA HPL 4'x8' | LIGHT TRINITY OAK,LIGHT TRINITY OAK,AK 14143CS62,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14144CG - AICA HPL 4'x8' | PALE AURORA MARBLE,PALE AURORA MARBLE,AK 14144CG,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14144CS83 - AICA HPL 4'x8' | PALE AURORA MARBLE,PALE AURORA MARBLE,AK 14144CS83,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14144KM - AICA HPL 4'x8' | GLOSSY PALE AURORA MARBLE,GLOSSY PALE AURORA MARBLE,AK 14144KM,FALSE,FALSE,FALSE,423000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,1.0mm
AK 14145CG - AICA HPL 4'x8' | LIGHT GRAY TESTERRAMOR,LIGHT GRAY TESTERRAMOR,AK 14145CG,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14146CG - AICA HPL 4'x8' | DARK NOIR SAINT LAURENT,DARK NOIR SAINT LAURENT,AK 14146CG,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14146CS83 - AICA HPL 4'x8' | DARK NOIR SAINT LAURENT,DARK NOIR SAINT LAURENT,AK 14146CS83,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14146CY34 - AICA HPL 4'x8' | DARK NOIR SAINT LAURENT,DARK NOIR SAINT LAURENT,AK 14146CY34,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14146KM - AICA HPL 4'x8' | GLOSSY DARK NOIR SAINT LAURENT,GLOSSY DARK NOIR SAINT LAURENT,AK 14146KM,FALSE,FALSE,FALSE,423000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,1.0mm
AK 14150CY32 - AICA HPL 4'x8' | DEEP SERPEGGIANTE,DEEP SERPEGGIANTE,AK 14150CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14152CY31 - AICA HPL 4'x8' | MEDIUM ARTISAN OAK,MEDIUM ARTISAN OAK,AK 14152CY31,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14153CY31 - AICA HPL 4'x8' | DEEP ARTISAN OAK,DEEP ARTISAN OAK,AK 14153CY31,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14155CY31 - AICA HPL 4'x8' | DEEP DRAKE OAK,DEEP DRAKE OAK,AK 14155CY31,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14156CY31 - AICA HPL 4'x8' | NATURAL FIRM OAK,NATURAL FIRM OAK,AK 14156CY31,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14157KM - AICA HPL 4'x8' | GLOSSY DEEP MISTY MARBLE,GLOSSY DEEP MISTY MARBLE,AK 14157KM,FALSE,FALSE,FALSE,423000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,1.0mm
AK 14158CY32 - AICA HPL 4'x8' | DARK FLASH MARBLE,DARK FLASH MARBLE,AK 14158CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14162CY32 - AICA HPL 4'x8' | DEEP RUSTY STEEL,DEEP RUSTY STEEL,AK 14162CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14166KM - AICA HPL 4'x8' | GLOSSY GRAY NEBURA,GLOSSY GRAY NEBURA,AK 14166KM,FALSE,FALSE,FALSE,423000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,1.0mm
AK 14167CY32 - AICA HPL 4'x8' | DEEP VINATAGE METAL,DEEP VINATAGE METAL,AK 14167CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14167CY34 - AICA HPL 4'x8' | OXID,OXID,AK 14167CY34,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14171CY32 - AICA HPL 4'x8' | DARK RAW IRON,DARK RAW IRON,AK 14171CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14175KM - AICA HPL 4'x8' | GLOSSY GRAY SHEER MARBLE,GLOSSY GRAY SHEER MARBLE,AK 14175KM,FALSE,FALSE,FALSE,423000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,1.0mm
AK 14176CY32 - AICA HPL 4'x8' | LIGHT FUZZY CONCRETE,LIGHT FUZZY CONCRETE,AK 14176CY32,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14179 CS22 - AICA HPL 4'x8' | GREY LUKE TEXTILE,GREY LUKE TEXTILE,AK 14179 CS22,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14186CS22 - AICA HPL 4'x8' | DEEP GRACE HERRINGBONE,DEEP GRACE HERRINGBONE,AK 14186CS22,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AK 14190CY31 - AICA HPL 4'x8' | DEEP ESSENCE OAK,DEEP ESSENCE OAK,AK 14190CY31,FALSE,FALSE,FALSE,368000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
AKB 13009CN74 - AICA HPL 4'x8' | BLACK,BLACK,AKB 13009CN74,FALSE,FALSE,FALSE,415000,Active,sht,Sheet,1220 x 2440 mm,Black Core,Black Core,0.8mm
AKB 13009KM - AICA HPL 4'x8' | GLOSSY BLACK,GLOSSY BLACK,AKB 13009KM,FALSE,FALSE,FALSE,424000,Active,sht,Sheet,1220 x 2440 mm,Black Core,Black Core,1.0mm
AKW 13000KM - AICA HPL 4'x8' | GLOSSY PURE CHOKE WHITE,GLOSSY PURE CHOKE WHITE,AKW 13000KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13000KN74 - AICA HPL 4'x8' | PURE CHOKE WHITE,PURE CHOKE WHITE,AKW 13000KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13001KM - AICA HPL 4'x8' | GLOSSY PURE SNOW WHITE,GLOSSY PURE SNOW WHITE,AKW 13001KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13001KN74 - AICA HPL 4'x8' | PURE SNOW WHITE,PURE SNOW WHITE,AKW 13001KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13002KM - AICA HPL 4'x8' | GLOSSY PURE COOL WHITE,GLOSSY PURE COOL WHITE,AKW 13002KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13002KN74 - AICA HPL 4'x8' | PURE COOL WHITE,PURE COOL WHITE,AKW 13002KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13003KM - AICA HPL 4'x8' | GLOSSY PURE CRYSTAL WHITE,GLOSSY PURE CRYSTAL WHITE,AKW 13003KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13003KN74 - AICA HPL 4'x8' | PURE CRYSTAL WHITE,PURE CRYSTAL WHITE,AKW 13003KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13004KM - AICA HPL 4'x8' | GLOSSY PURE PEARL WHITE,GLOSSY PURE PEARL WHITE,AKW 13004KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13004KN74 - AICA HPL 4'x8' | PURE PEARL WHITE,PURE PEARL WHITE,AKW 13004KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13005KM - AICA HPL 4'x8' | GLOSSY PURE ANTIQUE WHITE,GLOSSY PURE ANTIQUE WHITE,AKW 13005KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13005KN74 - AICA HPL 4'x8' | PURE ANTIQUE WHITE,PURE ANTIQUE WHITE,AKW 13005KN74,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13007KM - AICA HPL 4'x8' | GLOSSY PURE SMOKY GRAY,GLOSSY PURE SMOKY GRAY,AKW 13007KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13026KM - AICA HPL 4'x8' | GLOSSY PURE FOG WHITE,GLOSSY PURE FOG WHITE,AKW 13026KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13027KM - AICA HPL 4'x8' | GLOSSY PURE MINT WHITE,GLOSSY PURE MINT WHITE,AKW 13027KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13028KM - AICA HPL 4'x8' | GLOSSY PURE VANILA,GLOSSY PURE VANILA,AKW 13028KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 13033KM - AICA HPL 4'x8' | GLOSSY PURE ECRU,GLOSSY PURE ECRU,AKW 13033KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14038KG - AICA HPL 4'x8' | PURE BIANCO CARRARA,PURE BIANCO CARRARA,AKW 14038KG,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14066KM - AICA HPL 4'x8' | GLOSSY WHITE CALM WAVE,GLOSSY WHITE CALM WAVE,AKW 14066KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14076KS22 - AICA HPL 4'x8' | PURE BELLA,PURE BELLA,AKW 14076KS22,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14078KM - AICA HPL 4'x8' | GLOSSY WADACHI,GLOSSY WADACHI,AKW 14078KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14103KM - AICA HPL 4'x8' | GLOSSY WHITE CALM WAVE,GLOSSY WHITE CALM WAVE,AKW 14103KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14104KM - AICA HPL 4'x8' | GLOSSY ELEGANT LINE,GLOSSY ELEGANT LINE,AKW 14104KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14144KG - AICA HPL 4'x8' | PURE PALE AURORA MARBLE,PURE PALE AURORA MARBLE,AKW 14144KG,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14146KM - AICA HPL 4'x8' | GLOSSY DARK NOIR SAINT,GLOSSY DARK NOIR SAINT,AKW 14146KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14147KS83 - AICA HPL 4'x8' | CLOUD SEA,CLOUD SEA,AKW 14147KS83,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14149KY32 - AICA HPL 4'x8' | PURE LIGHT SERPEGGIANTE,PURE LIGHT SERPEGGIANTE,AKW 14149KY32,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14151KM - AICA HPL 4'x8' | GLOSSY PURE WHITE FROST STUCCO,GLOSSY PURE WHITE FROST STUCCO,AKW 14151KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14159KM - AICA HPL 4'x8' | GLOSSY PURE LIGHT FLASH MARBLE,GLOSSY PURE LIGHT FLASH MARBLE,AKW 14159KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14159KY32 - AICA HPL 4'x8' | PURE LIGHT FLASH MARBLE,PURE LIGHT FLASH MARBLE,AKW 14159KY32,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14160KM - AICA HPL 4'x8' | GLOSSY PURE WHITE ROOT MARBLE,GLOSSY PURE WHITE ROOT MARBLE,AKW 14160KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14161KM - AICA HPL 4'x8' | GLOSSY PURE WHITE ARABESCATO,GLOSSY PURE WHITE ARABESCATO,AKW 14161KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14163KS83 - AICA HPL 4'x8' | PURE LIGHT SANDLAKE,PURE LIGHT SANDLAKE,AKW 14163KS83,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14164KS83 - AICA HPL 4'x8' | PURE BEIGE SANDLAKE,PURE BEIGE SANDLAKE,AKW 14164KS83,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14165KM - AICA HPL 4'x8' | GLOSSY PURE WHITE NEBURA,GLOSSY PURE WHITE NEBURA,AKW 14165KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14168KS83 - AICA HPL 4'x8' | PURE WHITE CREMA,PURE WHITE CREMA,AKW 14168KS83,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14169KS83 - AICA HPL 4'x8' | PURE LIGHT CREMA,PURE LIGHT CREMA,AKW 14169KS83,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14174KM - AICA HPL 4'x8' | GLOSSY PURE WHITE SHEER MARBLE,GLOSSY PURE WHITE SHEER MARBLE,AKW 14174KM,FALSE,FALSE,FALSE,549000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14177KS22 - AICA HPL 4'x8' | PURE WHITE LUXE TEXTILE,PURE WHITE LUXE TEXTILE,AKW 14177KS22,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14178KS22 - AICA HPL 4'x8' | PURE LIGHT LUXE TEXTILE,PURE LIGHT LUXE TEXTILE,AKW 14178KS22,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14185KS22 - AICA HPL 4'x8' | PURE LIGHT GRACE HERRINGBONE,PURE LIGHT GRACE HERRINGBONE,AKW 14185KS22,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKW 14191KY35 - AICA HPL 4'x8' | PURE LIGHT MINI HERRINGBONE,PURE LIGHT MINI HERRINGBONE,AKW 14191KY35,FALSE,FALSE,FALSE,529000,Active,sht,Sheet,1220 x 2440 mm,Pure Core,Pure Core,1.0mm
AKY 14002CS21 - AICA HPL 4'x8' | MEDIUM ARTIZAN OAK,MEDIUM ARTIZAN OAK,AKY 14002CS21,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14003CS16 - AICA HPL 4'x8' | LIGHT PROVENCE OAK,LIGHT PROVENCE OAK,AKY 14003CS16,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14004CS16 - AICA HPL 4'x8' | MEDIUM PROVENCE OAK,MEDIUM PROVENCE OAK,AKY 14004CS16,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14012CS62 - AICA HPL 4'x8' | WHITE RETRO TEAK,WHITE RETRO TEAK,AKY 14012CS62,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14013CS62 - AICA HPL 4'x8' | LIGHT RETRO TEAK,LIGHT RETRO TEAK,AKY 14013CS62,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14014CS62 - AICA HPL 4'x8' | MEDIUM RETRO TEAK,MEDIUM RETRO TEAK,AKY 14014CS62,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14015CS98 - AICA HPL 4'x8' | LIGHT BERRY TEAK,LIGHT BERRY TEAK,AKY 14015CS98,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
AKY 14023CS99 - AICA HPL 4'x8' | GRAY LEBANON CEDAR,GRAY LEBANON CEDAR,AKY 14023CS99,FALSE,FALSE,FALSE,447000,Active,sht,Sheet,1220 x 2440 mm,Real Core,Real Core,0.8mm
ASQ 13002KM - AICA HPL 4'x8' | LUCE COOL WHITE,LUCE COOL WHITE,ASQ 13002KM,FALSE,FALSE,FALSE,528000,Active,sht,Sheet,1220 x 2440 mm,Luce,Luce,1.0mm
ASQ 13005KM - AICA HPL 4'x8' | LUCE ANTIQUE WHITE,LUCE ANTIQUE WHITE,ASQ 13005KM,FALSE,FALSE,FALSE,528000,Active,sht,Sheet,1220 x 2440 mm,Luce,Luce,1.0mm
ASQ 13009KM - AICA HPL 4'x8' | LUCE BLACK,LUCE BLACK,ASQ 13009KM,FALSE,FALSE,FALSE,528000,Active,sht,Sheet,1220 x 2440 mm,Luce,Luce,1.0mm
ASQ 13017KM - AICA HPL 4'x8' | LUCE RED,LUCE RED,ASQ 13017KM,FALSE,FALSE,FALSE,528000,Active,sht,Sheet,1220 x 2440 mm,Luce,Luce,1.0mm
ASQ 13018KM - AICA HPL 4'x8' | LUCE ULTRAMARINE,LUCE ULTRAMARINE,ASQ 13018KM,FALSE,FALSE,FALSE,528000,Active,sht,Sheet,1220 x 2440 mm,Luce,Luce,1.0mm
HJ 5414CN74 - AICA HPL 4'x8' | MILKY WHITE,MILKY WHITE,HJ 5414CN74,FALSE,FALSE,FALSE,346000,Active,sht,Sheet,1220 x 2440 mm,Solid Colors,Solid Colors,0.8mm
INAK 8101CS21 - AICA HPL 4'x8' | MORNING TANNY OAK,MORNING TANNY OAK,INAK 8101CS21,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8102CS21 - AICA HPL 4'x8' | TANNY OAK,TANNY OAK,INAK 8102CS21,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8103CS21 - AICA HPL 4'x8' | NIGHT TANNY OAK,NIGHT TANNY OAK,INAK 8103CS21,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8104CS98 - AICA HPL 4'x8' | BRIGHT STRIPY OAK,BRIGHT STRIPY OAK,INAK 8104CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8105CS98 - AICA HPL 4'x8' | SHADED STRIPY OAK,SHADED STRIPY OAK,INAK 8105CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8106CS16 - AICA HPL 4'x8' | LUNATIC OAK,LUNATIC OAK,INAK 8106CS16,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8107CS16 - AICA HPL 4'x8' | MAJESTIC OAK,MAJESTIC OAK,INAK 8107CS16,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8108CS62 - AICA HPL 4'x8' | RUSTIC COUNTRY OAK,RUSTIC COUNTRY OAK,INAK 8108CS62,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8109CS62 - AICA HPL 4'x8' | SMOKY COUNTRY OAK,SMOKY COUNTRY OAK,INAK 8109CS62,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8110CS98 - AICA HPL 4'x8' | LIGHT MISTY WALNUT,LIGHT MISTY WALNUT,INAK 8110CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8111CS98 - AICA HPL 4'x8' | DARK MISTY WALNUT,DARK MISTY WALNUT,INAK 8111CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8112CS98 - AICA HPL 4'x8' | NONET WALNUT,NONET WALNUT,INAK 8112CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8113CS98 - AICA HPL 4'x8' | SOFTEN ELM,SOFTEN ELM,INAK 8113CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8114CS98 - AICA HPL 4'x8' | MEADOW ELM,MEADOW ELM,INAK 8114CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8115CS16 - AICA HPL 4'x8' | GOLDEN CAMPHOR,GOLDEN CAMPHOR,INAK 8115CS16,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8116CS16 - AICA HPL 4'x8' | BRONZE CAMPHOR,BRONZE CAMPHOR,INAK 8116CS16,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8117CS62 - AICA HPL 4'x8' | AWAI SAKURA,AWAI SAKURA,INAK 8117CS62,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8118CS62 - AICA HPL 4'x8' | KOI SAKURA,KOI SAKURA,INAK 8118CS62,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
INAK 8119CS98 - AICA HPL 4'x8' | FRESH LINING,FRESH LINING,INAK 8119CS98,FALSE,FALSE,FALSE,401000,Active,sht,Sheet,1220 x 2440 mm,Decor Pattern,Decor Pattern,0.8mm
